Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
40,100,20000,11,1.02ms,2.01ms,19993.75
40,100,30000,11,1.07ms,2.10ms,29991.47
40,100,50000,11,1.11ms,2.34ms,49985.47
40,100,60000,11,1.03s,1.64s,56754.20
40,100,70000,11,3.78s,5.66s,56704.91
40,100,80000,11,5.91s,8.82s,56314.12
40,100,90000,11,7.32s,10.95s,56916.96
40,100,100000,11,8.59s,12.77s,57137.99
40,100,150000,11,12.44s,18.46s,57070.45
40,100,200000,11,14.25s,21.25s,57380.81
