Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
40,100,20000,11,1.01ms,1.98ms,19961.54
40,100,30000,11,1.06ms,2.10ms,29992.33
40,100,50000,11,1.09ms,2.32ms,49985.93
40,100,60000,11,876.03ms,1.31s,57408.03
40,100,70000,11,3.61s,5.36s,57403.43
40,100,80000,11,5.69s,8.45s,57287.70
40,100,90000,11,7.31s,10.85s,57199.85
40,100,100000,11,8.55s,12.73s,57263.96
40,100,150000,11,12.39s,18.50s,56902.88
40,100,200000,11,14.27s,21.27s,57292.51
