Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
20,100,30000,11,1.04,2.03,29992.22
20,100,50000,11,0.96,1.93,49985.96
20,100,100000,11,1.14,3.21,99969.10
20,100,150000,11,1.11,4.67,149956.41
20,100,200000,11,1.08,6.10,199939.97
20,100,300000,11,360.70,749.05,294559.75
20,100,400000,11,5566.46,8364.03,288784.43
20,100,500000,11,8187.90,12328.96,293255.91
20,100,600000,11,10289.15,15384.58,290538.45
20,100,700000,11,11640.83,17317.89,293295.19
