Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
40,100,20000,11,1.00ms,2.07ms,19993.95
40,100,30000,11,1.04ms,2.05ms,29942.33
40,100,50000,11,1.00ms,2.08ms,49986.57
40,100,60000,11,1.02ms,2.25ms,59983.01
40,100,70000,11,1.10ms,2.51ms,69979.17
40,100,80000,11,1.19ms,2.88ms,79976.97
40,100,90000,11,1.21ms,3.39ms,89972.97
40,100,100000,11,1.23ms,3.93ms,99970.86
40,100,150000,11,5.88s,9.18s,105821.63
40,100,200000,11,9.41s,14.19s,105823.10
