Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
20,100,30000,11,1.03,2.04,29992.10
20,100,50000,11,0.97,1.95,49985.92
20,100,100000,11,1.13,3.26,99969.79
20,100,150000,11,1.11,4.51,149954.15
20,100,200000,11,1.08,6.25,199937.40
20,100,300000,11,1.06,9.02,299914.62
20,100,400000,11,1.75,18.83,399861.62
20,100,500000,11,3540.99,5988.35,403482.54
20,100,600000,11,6012.93,9052.16,419768.52
20,100,700000,11,8871.93,12500.99,408373.75
