Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
40,100,20000,612,0.90,1.72,20001.44
40,100,30000,612,0.89,1.72,30001.60
40,100,50000,612,0.85,1.61,50002.71
40,100,60000,612,0.78,1.69,60002.40
40,100,70000,612,0.88,1.91,70002.44
40,100,80000,612,1.03,2.53,80005.08
40,100,90000,612,1.05,2.73,90002.03
40,100,100000,612,1.06,3.88,100006.44
40,100,150000,612,1.13,6.31,150003.06
40,100,200000,612,1.18,10.36,200002.03
