Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
40,100,30000,612,0.88,1.64,30001.83
40,100,70000,612,0.87,2.00,70004.56
40,100,100000,612,1.05,3.41,100004.84
40,100,150000,612,1.12,6.59,150001.96
40,100,200000,612,1.17,8.39,200007.99
40,100,300000,612,1.17,10.77,300013.26
40,100,400000,612,1.10,11.80,400026.64
40,100,500000,612,17.79,121.98,499624.98
40,100,600000,612,3123.20,4595.71,508673.85
