Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
20,100,20000,11,1.01ms,1.96ms,19993.91
20,100,30000,11,1.05ms,2.08ms,29991.57
20,100,50000,11,1.02ms,2.11ms,49986.15
20,100,100000,11,1.35ms,6.86ms,99970.76
20,100,150000,11,6.35s,9.47s,102330.50
20,100,200000,11,9.79s,14.57s,102198.71
