Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
20,100,30000,11,1.04,2.15,29991.31
20,100,50000,11,0.97,2.12,49986.88
20,100,100000,11,1.13,3.38,99969.97
20,100,150000,11,1.10,4.83,149954.14
20,100,200000,11,1.07,6.32,199939.84
20,100,300000,11,1.04,9.33,299895.55
20,100,400000,11,1.23,15.57,399871.93
20,100,500000,11,6.54,175.87,496351.68
20,100,600000,11,4861.95,7139.33,460731.21
20,100,700000,11,4591.61,7036.93,536126.79
20,100,800000,11,8839.17,12746.75,459677.60
