Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
20,100,30000,11,1.04,2.15,29991.51
20,100,50000,11,0.96,2.06,49986.55
20,100,100000,11,1.14,3.75,99971.94
20,100,150000,11,1.10,5.06,149955.22
20,100,200000,11,1.07,6.38,199941.63
20,100,300000,11,1.04,9.93,299912.60
20,100,400000,11,1.75,20.89,399843.78
20,100,500000,11,2940.93,5869.57,404331.87
20,100,600000,11,5234.69,8232.96,436071.57
20,100,700000,11,9109.50,12763.14,402531.11
