Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
20,100,5000,11,1.05,1.97,4999.95
20,100,10000,11,1.00,2.09,9997.69
20,100,20000,11,1.35,3.91,19993.56
20,100,30000,11,2.88,11.70,29988.89
20,100,40000,11,719.87,1254.40,38531.32
20,100,50000,11,3571.71,3852.29,44015.23
20,100,60000,11,2633.73,5566.46,48639.46
