Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
20,100,30000,11,1.03,2.09,29942.30
20,100,50000,11,0.97,2.15,49986.07
20,100,100000,11,1.15,3.69,99970.91
20,100,150000,11,1.11,4.94,149953.30
20,100,200000,11,1.08,6.33,199940.51
20,100,300000,11,1.04,9.90,299906.53
20,100,400000,11,5.32,49.28,399781.34
20,100,500000,11,5808.13,8626.17,358766.00
20,100,600000,11,6225.92,9887.74,401672.45
20,100,700000,11,10412.03,14712.83,355973.09
