Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
40,100,30000,11,0.91,1.69,30001.76
40,100,70000,11,1.10,2.48,69944.83
40,100,100000,11,1999.87,3028.99,90024.10
40,100,150000,11,7995.39,11919.36,90011.22
40,100,200000,11,11001.85,16384.00,90018.33
40,100,300000,11,14000.13,20856.83,90043.85
40,100,400000,11,15499.26,23101.44,90024.92
40,100,500000,11,16400.38,24428.54,90037.40
40,100,600000,11,17006.59,25329.66,90048.51
