Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
40,100,30000,612,0.89,1.65,30002.17
40,100,70000,612,0.88,1.96,70004.07
40,100,100000,612,1.06,3.31,100004.58
40,100,150000,612,1.14,6.84,150006.92
40,100,200000,612,1.17,8.41,200011.46
40,100,300000,612,1.09,10.40,300008.66
40,100,400000,612,4251.65,6340.61,315229.88
40,100,500000,612,7405.57,11067.39,314444.33
40,100,600000,612,9494.53,14163.97,314909.12
