Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
20,100,20000,11,1.01ms,2.00ms,19993.95
20,100,30000,11,1.05ms,2.06ms,29992.46
20,100,50000,11,1.02ms,2.08ms,49986.70
20,100,60000,11,1.03ms,2.27ms,59983.20
20,100,70000,11,1.14ms,2.59ms,69980.02
20,100,800000,11,17.47s,26.00s,101998.40
20,100,90000,11,1.24ms,3.26ms,89971.68
20,100,100000,11,1.34ms,31.85ms,99969.83
20,100,150000,11,6.37s,9.52s,102061.61
20,100,200000,11,9.76s,14.50s,102662.86
