Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
20,100,30000,11,1.03,2.04,29991.61
20,100,50000,11,0.95,1.93,49986.07
20,100,100000,11,1.15,3.35,99970.75
20,100,150000,11,1.11,4.91,149954.69
20,100,200000,11,1.07,6.26,199940.70
20,100,300000,11,1.03,8.97,299912.51
20,100,400000,11,3.88,39.10,399818.38
20,100,500000,11,5730.30,8187.90,364592.72
20,100,600000,11,6119.42,9699.33,405698.17
20,100,700000,11,10395.65,14393.34,362998.67
