Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
40,100,20000,11,1.03,2.03,19994.11
40,100,30000,11,1.05,2.08,29992.10
40,100,50000,11,1.02,2.16,49985.99
40,100,60000,11,1.05,2.42,59883.85
40,100,70000,11,1.17,2.88,69979.36
40,100,80000,11,1.28,3.08,79975.67
40,100,90000,11,1390.59,2107.39,83765.71
40,100,100000,11,3241.98,4857.85,83750.39
40,100,150000,11,8839.17,13164.54,83697.22
40,100,200000,11,11624.45,17317.89,83790.38
