Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
20,100,30000,11,1.04,2.12,29992.46
20,100,50000,11,0.98,2.08,49985.65
20,100,100000,11,1.15,3.73,99970.14
20,100,150000,11,1.10,4.84,149947.05
20,100,200000,11,1.07,6.45,199938.66
20,100,300000,11,1.06,10.49,299909.31
20,100,400000,11,3.77,49.63,399036.49
20,100,500000,11,6090.75,8634.37,357551.87
20,100,600000,11,6017.02,9879.55,400618.98
20,100,700000,11,10657.79,14729.22,356300.73
