Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
40,100,30000,11,0.91,1.69,30001.29
40,100,70000,11,1.10,2.36,70003.73
40,100,100000,11,2838.53,4255.74,85820.79
40,100,150000,11,8560.64,12746.75,85834.32
40,100,200000,11,11419.65,17006.59,85858.28
40,100,300000,11,14278.66,21282.81,85844.82
40,100,400000,11,15712.25,23412.74,85840.33
40,100,500000,11,16547.84,24674.30,85868.86
40,100,600000,11,17137.66,25542.65,85874.27
