Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
20,100,30000,11,1.03,2.06,29992.02
20,100,50000,11,0.98,1.99,49986.09
20,100,100000,11,1.14,3.50,99970.78
20,100,150000,11,1.11,5.12,149953.98
20,100,200000,11,1.07,6.22,199612.11
20,100,300000,11,1.05,9.72,299910.94
20,100,400000,11,1.53,18.99,399851.93
20,100,500000,11,711.17,3938.30,436564.60
20,100,600000,11,4702.21,7430.14,453236.64
20,100,700000,11,7491.58,11747.33,425238.77
