Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
20,100,20000,11,1.00ms,2.02ms,19993.90
20,100,30000,11,1.05ms,2.09ms,29992.48
20,100,50000,11,1.12ms,2.31ms,49985.78
20,100,60000,11,476.67ms,763.39ms,58612.41
20,100,70000,11,3.24s,4.83s,58683.54
20,100,800000,11,18.55s,27.61s,58730.44
20,100,90000,11,6.93s,10.33s,58774.46
20,100,100000,11,8.28s,12.30s,58682.43
20,100,150000,11,12.16s,18.10s,58816.07
20,100,200000,11,14.12s,21.04s,58851.07
