Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
40,100,20000,11,1.02ms,1.99ms,19993.47
40,100,30000,11,1.08ms,2.10ms,29992.25
40,100,50000,11,13.40ms,53.06ms,49965.87
40,100,60000,11,3.21s,4.71s,50506.95
40,100,70000,11,5.64s,8.32s,50434.91
40,100,80000,11,7.43s,11.01s,50430.67
40,100,90000,11,8.84s,13.12s,50364.69
40,100,100000,11,9.95s,14.77s,50429.09
40,100,150000,11,13.29s,19.74s,50585.68
40,100,200000,11,14.97s,22.25s,50623.58
