Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
40,100,30000,612,0.91,1.69,30002.25
40,100,70000,612,1.03,2.35,70004.74
40,100,100000,612,1.19,5.41,100003.51
40,100,150000,612,5869.57,9306.11,105827.65
40,100,200000,612,9420.80,14360.58,105836.52
40,100,300000,612,12935.17,19365.89,105823.93
40,100,400000,612,14704.64,21954.56,105841.76
40,100,500000,612,15769.60,23494.65,105852.06
40,100,600000,612,16474.11,24559.62,105843.56
