Threads,Concurrency,Request,File_k,50th_latency,99th_latency,Throughput
20,100,500,11,1.32,2.07,500.64
20,100,5000,11,1.11,2.19,4999.99
20,100,10000,11,1.10,2.12,9998.19
20,100,20000,11,1.00,2.10,19993.97
20,100,30000,11,1.12,2.12,29992.23
